id,query_title_similarity,query_desc_similarity
1138,0.6389958890008728,0.24763318991710548
1142,0.6389958480454053,0.2476331784790795
1145,0.8657449899431698,0.5445532351049748
1146,0.8373578910101158,0.6394401001450982
1148,0.6349523735894651,0.411722003286664
1151,0.36779654995289207,0.2035297255908654
1155,0.5775274743502914,0.4655875061001989
1159,0.3275062132255719,0.576636280018301
1164,0.47979981874200894,0.6144231639239978
1165,0.0,0.0
1168,0.6372271229676619,0.47271578082851884
1171,0.6711734781567517,0.4278863289405021
1172,0.48056564659406786,0.26051968977453405
1176,0.4495837394281691,0.547099831688834
1177,0.5291028267004223,0.3439881734897634
1180,0.06809784897184788,0.31043912908502136
1185,0.49384664018187074,0.5787810169141473
1191,0.3656125814221196,0.3912736863496104
1192,0.3476139108041715,0.4368462327757131
1195,0.3419027739980539,0.45623049713791025
1196,0.35374715804052165,0.5305094938538525
1205,0.2912961058408889,0.4075073961560469
1206,0.0,0.0
1208,0.5983230372432821,0.7299591035945278
1212,0.4586818179967928,0.11570813045612835
1215,0.3994121416946207,0.26780855207928916
1216,0.4209171085041919,0.6241483858031609
1218,0.6326781589226043,0.4358315818476335
1220,0.6311356756871181,0.4771366561827709
1224,0.6502768394158175,0.5738929537837556
1227,0.206532522619228,0.3346297765104455
1228,0.6029422367535687,0.4585431334483012
1230,0.9243751956257612,0.42757947550577496
1231,0.9462986692761388,0.3446180354897956
1237,0.7591402674028391,0.3050617891792166
1238,0.7471221593647432,0.3036335030772377
1243,0.20397172998069385,0.6058761528311908
1248,0.45994036040920444,0.3434011820209685
1252,0.5163904324288103,0.5387890353506116
1253,0.5048964155827537,0.5482418621536561
1257,0.40112746487552936,0.40245644909951106
1266,0.0,0.0
1267,0.22656674882878236,0.1841534874989063
1273,0.4502992467886787,0.4870056303478153
1275,0.38965999869606976,0.3684535877525544
1276,0.49087943837075876,0.4894638332092319
1279,0.20589770509812338,0.386007718022624
1287,0.497229532939926,0.6021689938188665
1289,0.662821548783121,0.6374822118241231
1291,0.45087684755707336,0.5531910612771455
1296,0.5709872089162155,0.31050054088506585
1300,0.0,0.0
1302,0.2883918324833244,0.4491000263126411
1303,0.5852115203982494,0.3598764375906409
1316,0.4172095431713089,0.7311590443242105
1317,0.48235719367262314,0.5833813483542979
1320,0.5939591026792126,0.4099099360947576
1323,0.22861265757682833,0.435480547737972
1326,0.596422421827242,0.7319149017939675
1335,0.48480819736594133,0.7226449972229264
1338,0.38417919964005837,0.5379299444666142
1340,0.4906074189127902,0.7797248790441303
1344,0.747073212610262,0.4941618504777531
1345,0.7127257825382254,0.3815210595936044
1347,0.7060656452190441,0.5029946577690849
1348,0.513122052523545,0.3852310061453517
1349,0.8142412039696941,0.41661447692773873
1355,0.5018213010202389,0.5308497834776496
1356,0.48410541881746294,0.5000031156260206
1357,0.7148477812145383,0.6036746408502937
1359,0.41102694153204006,0.2963065474162929
1364,0.8176196786722311,0.6502695667072174
1366,0.789448562435416,0.5079957895666807
1377,0.3422059192753525,0.1799756816802507
1387,0.5496242248044186,0.4263799674650022
1388,0.6283644440144637,0.5364909265390482
1394,0.0,0.0
1395,0.527098567540265,0.456371661713799
1397,0.43882362456189117,0.6015175509635545
1399,0.79250445055121,0.6527199589686018
1401,0.6187314772920349,0.36760279790773154
1403,0.6065197749746022,0.7908096682703234
1405,0.39752506071195404,0.4816460924843766
1408,0.4918054005507649,0.14809532488657284
1414,0.5327983413802297,0.5026946432377793
1419,0.6026853872643179,0.4594860288619004
1422,0.6650388467292027,0.416380218230537
1427,0.7258156048353747,0.6161898589784663
1431,0.3456992072751927,0.11969601582541484
1433,0.28106058539073264,0.2286872212081747
1434,0.5262483479300833,0.4868395845362438
1436,0.393398705408805,0.5027794773809381
1439,0.0,0.0
1443,0.38446947323835795,0.46302901287399745
1444,0.16822871451629173,0.34085653622586365
1449,0.7685405053512608,0.49471809859410165
1453,0.7065967356407054,0.492655863734426
1454,0.6813844507698757,0.4200856352043803
1458,0.6992300335756517,0.518383497575925
1468,0.6277306202377463,0.4871737476735489
1471,0.5297081942068839,0.3558065063472585
1472,0.1986953231569286,0.4124502414214471
1473,0.177729234146444,0.2864949873049119
1479,0.3464129044436207,0.23825975953267695
1481,0.7310087318492285,0.7063459107009817
1483,0.43408636788983246,0.3204493074651268
1486,0.2924881128768432,0.2303568536417647
1487,0.5645125543759536,0.4371373504236022
1490,0.6718134871224559,0.5231248188955118
1491,0.7134947570885345,0.5432396112286234
1492,0.508346081339709,0.379269932408977
1496,0.4090175056855978,0.29203340825152335
1497,0.47481949152699343,0.41362211681814315
1501,0.3431046782358095,0.2224466369714228
1504,0.0,0.0
1506,0.5264207826618996,0.5862287004339584
1509,0.4766240960151042,0.5631063430167695
1512,0.5702263655745978,0.7012885624986906
1528,0.48781461164488316,0.4353231557339476
1538,0.5282599466378874,0.46861431461099157
1542,0.2944598351457603,0.25705152459093755
1546,0.2753784891489661,0.2676767822866193
1548,0.5743560301127113,0.3065545851822647
1554,0.5812978970582824,0.5569449563778363
1560,0.5666376071882675,0.7422406813099558
1561,0.2649395814585849,0.3160170674878837
1562,0.01678691389043191,-0.026462508385128005
1568,0.5864701867627129,0.6567676886172363
1569,0.5290702162065465,0.5360460275667883
1571,0.5325695439809446,0.47945516983546543
1572,0.43812433545479773,0.45706384935677047
1576,0.0,0.0
1577,0.3801120586775015,0.1972369153615751
1578,0.7748420928868972,0.7987301317836641
1587,0.21591935838438747,0.3855407286349937
1588,0.24220131110916976,0.36010812627529154
1593,0.40736598552331144,0.29488197887535383
1595,0.6565922255653296,0.32907240698715345
1609,0.23275719338772025,0.5760535126700406
1610,0.30820050990851244,0.6458177978039006
1612,0.2428106831941875,0.6057698037193555
1616,0.2730860285061908,0.5214697677865907
1617,0.18740369525826384,0.3648753833770523
1622,0.31341799503509143,0.240066976240459
1624,0.5783552622822352,0.15686593516445585
1627,0.6978277645754186,0.6998583200707151
1633,0.6647312762192555,0.6506383080667796
1634,0.8095911736502919,0.755876906298911
1637,0.3138294391589745,0.3473148117118201
1640,0.6335364156725602,0.5745089353338093
1643,0.6579219825088806,0.21718675504050847
1645,0.6292801006362398,0.4923668331690315
1647,0.36910395103007626,0.23591044875445424
1648,0.4397264302276266,0.4278949258493317
1653,0.4944541306453078,0.5156997501356014
1654,0.5627045677191691,0.7119007144403413
1655,0.7379180021196938,0.5924297530661581
1656,0.6784562218520351,0.5887260745172782
1657,0.6767885811104584,0.7106406495930626
1661,0.3710472295692261,0.24463438093669976
1664,0.6922875649645335,0.7067394142573469
1667,0.5853920052419256,0.5509118656134444
1669,0.0,0.0
1670,0.4744164040252323,0.27582481908451917
1671,0.39347823770200946,0.2470636899935954
1672,0.35441059129192454,0.20704493611497476
1673,0.3637180374149311,0.4560239574590425
1675,0.7974746804438739,0.3755421791583853
1677,0.4172544088992569,0.14648320922383481
1681,0.0,0.0
1691,0.2719880553010152,0.22859549578012428
1692,0.6806366947089384,0.6112118580518846
1696,0.21919255564773205,0.12140062152809045
1702,0.40408504357451136,0.30448797554313284
1703,0.412617966710364,0.23126620834476325
1704,0.5111279167641369,0.3856262531213503
1705,0.6061407207444329,0.46818337707415086
1713,0.6725939241085682,0.6132962314606868
1715,0.7028620623586538,0.698729575409806
1721,0.0,0.0
1722,0.455785612362095,0.45101746722254193
1724,0.7058751153626577,0.5759300968440944
1726,0.7032894890811151,0.6997080167569352
1731,0.31917494862003554,0.42971952610420333
1733,0.21855010413735465,0.5093881905303429
1738,0.0,0.0
1740,0.3136687956049966,0.542469765283024
1741,0.309628682131729,0.4650760797143116
1742,0.28296233197276854,0.5841036213046381
1746,0.8717269521368824,0.502719174768481
1749,0.6631671617766012,0.7490967453276568
1753,0.48348852099724454,0.5309641909268783
1762,0.6539474091711577,0.3441486158752528
1765,0.3638666155869874,0.33499266141029677
1771,0.7738659218041714,0.5819664325868602
1774,0.687247085580605,0.42543469674447076
1777,0.21260368659292428,0.34429869728853374
1779,0.4375185157637126,0.6685563800277453
1780,0.4744959352915399,0.5762400982179419
1782,0.5340817839414831,0.6244515058653461
1784,0.5046826797068112,0.4289282479850008
1785,0.6963018430550051,0.6372788294384014
1786,0.7109908554228642,0.4497880692646636
1790,0.6956773120179166,0.7808229922455694
1797,0.6463233776646069,0.4106008506616577
1804,0.8323838279666127,0.7458144517571852
1805,0.9148835676779203,0.8163293801585036
1811,0.5527246878512933,0.7506143574642138
1815,0.6439330493668122,0.7154312649834808
1816,0.6241942286022256,0.4616162557294372
1818,0.5954375977436203,0.5310021737555863
1821,0.24273338897562743,0.5280712454686267
1824,0.5707616033331698,0.4684045136534473
1829,0.21411983401303708,0.2750407002906195
1830,0.8250870618414282,0.3851456436697774
1835,0.6511632921372942,0.3336744468569119
1841,0.6101025006302463,0.5410362355957902
1844,0.48353413117217914,0.6131512107990741
1845,0.5929531642181196,0.3537235169291557
1846,0.6920572490765242,0.6093456734260481
1847,0.5379134998123304,0.5298113238177062
1848,0.41145665881465343,0.5030460112488148
1851,0.6679111409409606,0.5723344266750989
1852,0.5443315702344592,0.6731272969153288
1853,0.45252185616177515,0.6974036304603832
1855,0.4780247831481481,0.6270702337300361
1858,0.6001186641662009,0.3896867791135085
1861,0.5575793020887376,0.513631012190039
1862,0.7625053879745723,0.6687981604054828
1867,0.5806746439077429,0.5497671699957086
1868,0.4990959072829472,0.5838820093069713
1870,0.46533814094625,0.5268727907768938
1872,0.5685399195183829,0.1209172826218582
1875,0.44572665922419885,0.32875420549314727
1881,0.2996389141852464,0.36475586387627024
1883,0.35435400980769455,0.44609967701246955
1894,0.41780422523809246,0.4827741208876746
1896,0.47793414594776223,0.5934355880633153
1899,0.3039255193690131,0.3699362699644038
1907,0.0,0.0
1914,0.3058902949462536,0.3918896351591451
1915,0.8887315794586742,0.6022807715375325
1918,0.6928446459084898,0.49195341511781626
1920,0.6384407584003532,0.6010256886795696
1921,0.8689810981090627,0.41260184750712586
1922,0.861336892930688,0.46923045913513567
1923,0.6351424555413876,0.6535414215412737
1924,0.657103353167338,0.679594921643451
1927,0.5971130726979479,0.7434389445157428
1931,0.6153990447900433,0.5713268900585802
1933,0.7689110933728689,0.7230655403502272
1939,0.3503352982795136,0.31521755420265013
1941,0.28476004722794573,0.587594296977581
1943,0.6273792522407282,0.6443844240501213
1956,0.9474953787928961,0.5529375825725033
1959,0.49768108813691186,0.40932840319202424
1961,0.5578605810458385,0.7077196300323534
1963,0.449397565224847,0.2295339778446446
1964,0.5935171590473339,0.2949020333537977
1966,0.5964906192969442,0.527273328012361
1967,0.4160943352429896,0.46570996318297175
1970,0.3448773090136267,0.4364995203896428
1977,0.5050180184605413,0.6465383858008138
1979,0.41794664833397704,0.5139920963203388
1982,0.5456829161287596,0.6742791308129297
1983,0.5441901973409187,0.7159119708001169
1987,0.2758335260536875,0.1440123149916837
1989,0.20624482247006454,0.28669792107244824
1994,0.3885899174946403,0.5237784564805896
1998,0.4070359027646931,0.40998210944858443
2000,0.44306175157733363,0.36595417589115314
2001,0.5218969185983152,0.6805993684495655
2002,0.4447018351205168,0.38030524005769367
2003,0.383285355046709,0.4430913216518988
2006,0.41394658214096625,0.556716707078537
2008,0.5733798771724821,0.520919456002048
2011,0.40146607881205276,0.40452666841662394
2013,0.7849163318423817,0.5821083686741076
2019,0.3856880835860596,0.6678801587766818
2021,0.3754784876226969,0.3843768588746649
2022,0.49920309639584365,0.6250306576948754
2023,0.4755678782815817,0.6284554549843681
2024,0.3158398237222604,0.05286007584477335
2025,0.7283853789134133,0.6992238961189158
2029,0.26262253211922504,-0.06985718002180791
2037,0.7396967441663743,0.4871214844478603
2039,0.76857139740431,0.5137492693578549
2041,0.5668004879861557,0.48505757459466453
2042,0.5769267338810115,0.6695547047571382
2047,0.5667571591143732,0.5890867907088203
2050,0.623578038293961,0.2844113427352887
2052,0.35028747881469546,0.21974838273571562
2056,0.45542813584790465,0.2696332905875962
2060,0.47475653354476266,0.28831519789006466
2062,0.5670183827912751,0.5829767223267555
2064,0.48868805781256575,0.5032698655371189
2065,0.31942640964965086,0.2535277826837286
2066,0.551196094831123,0.6148738042604949
2070,0.49799784272706066,0.3922955919859351
2073,0.628963835710637,0.6631917062794646
2074,0.3159514113125665,0.2819093360755854
2081,0.7061190919954705,0.6131115712694769
2082,0.549026096478454,0.5369180028887065
2083,0.640434592833344,0.6073607629030333
2085,0.5931196887976923,0.630371196702435
2086,0.5009154644275607,0.5102125044358179
2088,0.4741462248823287,0.2825827322477591
2089,0.4125815443453995,0.5361274977946195
2095,0.4592222036130213,0.5051371130679002
2097,0.6795032688556186,0.4416087742531631
2098,0.8368205063136371,0.3071060059946029
2103,0.3329739847815417,0.501492943768155
2106,0.23721253268675385,0.4852339579730896
2107,0.48271775667635264,0.3159967577524829
2109,0.5328623975852861,0.5330510053189321
2113,0.30627869394215074,0.5496042548858067
2115,0.2644483495930445,0.5362407074178949
2117,0.21379401733263748,0.5539231920304707
2118,0.3370562077876634,0.6285994212859761
2126,0.6182203806233822,0.0982690626770368
2130,0.4677346956314268,0.6282000260237027
2133,0.39090733208760436,0.553554516104566
2136,0.30555814583748997,0.7091733698295489
2137,0.2638761934207287,0.4922910301821184
2139,0.643027630286482,0.387994677564728
2146,0.43058957234187234,0.7830177099096914
2148,0.5656988356579609,0.5431091049765033
2149,0.6938436847469385,0.4786854494537294
2151,0.6083262605405513,0.5658446101750112
2153,0.28224891557313775,0.47478622836143725
2154,0.5437049112147913,0.3621426816803473
2157,0.40866167490425176,0.545602516318037
2158,0.3145246219060438,0.26221311603937925
2160,0.3982252602229536,0.08333700143497694
2163,0.5197485193290456,0.2183333751836447
2166,0.5988709747078735,0.2825866820848626
2167,0.541719555045291,0.4443622918055883
2169,0.6541022717440254,0.3165503335399808
2173,0.6590029785100255,0.309335529392451
2176,0.5406191911746784,0.1369959594874047
2181,0.7613431859970401,0.4583584231850909
2182,0.8149876718172059,0.38756484870761876
2188,0.6276921048638657,0.5646762993352247
2189,0.6059868130178804,0.5351791696132812
